post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
899186394910299,"Bo Nix is only the second player in Oregon Football history with 60 pass TDs and 20 rush TDs, joining Marcus Mariota 🔥

Nix has only played two seasons at Oregon 😳","Bo Nix is only the second player in Oregon Football history with 60 pass TDs and 20 rush TDs, joining Marcus Mariota 🔥

Nix has only played two seasons at Oregon 😳",,,2023-11-25 06:05:21,1700892321,https://m.facebook.com/photo/view_full_size/?fbid=899186384910300&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_rWS81-GuVXhjXmeYcLaNOuvZpNG7TDteePKvrcBSN2XLowrJ0iBElxTMhIwuGlY1iYOCTs-MWglMMS0k4ppT8kSkF26CBkP85lmtUZOxuJ1y7LK4keombQfbtYBsYiXo2swICMjYE0M2vLNp4Lpz0bZuO3PLjXSi6aP4MQ__Ok4w5JZJu2MNMOSiAtZ09KWZScAUjtYQMoWM0QgSBIilfCkZ6d4YFBJBZimC9Lma1rjljjTQw3fWmMYkQpi1k8gF-WUIVOUsySgA0f4ZDPD-E9E4wbJSiPgXTTvDCYJ9wA8oO8xZNz08muc2jxSmP8nV05FtEbTCdcg_4WixYXYZPv3nyTfDzv6fq2kBN8VFAGbs4JIZgtEVF6RvhJvZio0YFFsusDhDLqXUgsq3TkJH0XPGxqvq7Z5nT9Qt23Vib6TJjuxugDd6et1aUuwFY-apnqPjbCxgMPCLVzMcCrB2CsZfTAam1uUXaVxoI5IXsvp6LZd3zkLWi1uY_CKoaTGWDiR0wlRE31UG1OJtaWZspaptrdQrUSTp971pW_6Mhsw_DWA0XM7LH4kc_K2s71dBd5O6rnEGpZX9R7DrdLSDGgK81RQkNdJNVemsLtbNtW5N1QWtvVAPtEtj7BQ3cgvQzs8vLtggHgQ-l7LaSC-JH62m-EmPu6xRMtVwGBz_IvmUHE1d3SrwYbfb4U6iAlL-3W8VAU0uMn21Ww700UlJCOi0ClsneWFY_zER6I-\-\7D1wh7EVSjzof5kT4luBz8bE_1r_r2v4nzxXUz_jbkSCEICxQE4mCzOkgGRIA2S1oFgqbjaQS2bGaZ821UoVaP85G5GqKO4-pys8Ecsng4Y1xpynsP_KoqQ8-6tiZTr6O2ePr-hG6PFtpPQro-0LpWHc4L0jS_-syxPA3E0AK_8b-a-hb3684Y-uXHH-mqQtygHSWuMN32hSCJRdaG6TmPWmMbZOEMtPa64G0icA8YF9qX9EHajHrXQXyg8OXlDwTggo1PVEso-JnddTF1i72LFRXjXOM4WXvWRE8xQt8lja7ULDzvJCl9V8xv3naZFi8HAKFGLGG9lfKYRTSj2ijKo64gBhUi2987GXTkVhq2Y-4x1CWj-0hNvf5qw_lDIjXlWNoVMMm8LnLAlvJFQhu14nUyC8Is00ZvA9dgA7weuvdJjQ3hfrZ-CjsXzWheE7I8ilVSlthGJecI-3GDfji1Z1ET0bY2sP67946dbezTWEYBubd9f1XiVzoZyM7YJFdvgIqa3PICWjxJi5fxPc5LTZx6u8eFimMn4fIJzkhSjog-tl-w-eBK9hDkV_mF4ZZaPbupH8fq8yMc_R79JHlrBoJ9stsiZi8lR_elz4BRI3hUmUM9Tl2ybbNYPICX2yeV-qy6XebqF5IhdGagjJ-NAPwh0q9W_LAnvYxpgFy6E2dtjKStk7qzkWohH_weJaU97Nx9QaUeRce26IszLRY5F-5jJnSjgSv1Ln0J3prv9Ud-xEQjjhLU4Hi6EdxF25BDjCgbpcUrBQvmVVbezYDn7_oV_XWzhMpo8Lob4vhf2zgdi0PidgKGz8ZY8wwma5uXedPOcgx3bQ7HwM-zdel-dVJnwuySMK4ymOC-rQ1JRnf5dktWWskWkL6nxwlvvOfDFKEa-09YmnsLlkcltqjrb5aCV4JHGCsK1DveqtZOPXoJWOXyrT-1aq98SK7KydfqtWzwUvdP9-3jF4xaCKR16LHoFvD&__tn__=%2Cg&paipv=0&eav=AfZ9CMUiCZXjVLUZpmKUXX7q2kT9PF6SdvkD0Jg_4LeUalab9QIalx8n1Iz9SFDNp1E,https://scontent-sin6-2.xx.fbcdn.net/v/t39.30808-6/405902153_899186381576967_240586601898685544_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=TpWqqhvY10MAX8LZPts&_nc_ht=scontent-sin6-2.xx&oh=00_AfAIf4mVWFJ55owignVUG8DBMlIqpTG8kRpSI9rVVBbpFQ&oe=65666216,['https://m.facebook.com/photo/view_full_size/?fbid=899186384910300&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_rWS81-GuVXhjXmeYcLaNOuvZpNG7TDteePKvrcBSN2XLowrJ0iBElxTMhIwuGlY1iYOCTs-MWglMMS0k4ppT8kSkF26CBkP85lmtUZOxuJ1y7LK4keombQfbtYBsYiXo2swICMjYE0M2vLNp4Lpz0bZuO3PLjXSi6aP4MQ__Ok4w5JZJu2MNMOSiAtZ09KWZScAUjtYQMoWM0QgSBIilfCkZ6d4YFBJBZimC9Lma1rjljjTQw3fWmMYkQpi1k8gF-WUIVOUsySgA0f4ZDPD-E9E4wbJSiPgXTTvDCYJ9wA8oO8xZNz08muc2jxSmP8nV05FtEbTCdcg_4WixYXYZPv3nyTfDzv6fq2kBN8VFAGbs4JIZgtEVF6RvhJvZio0YFFsusDhDLqXUgsq3TkJH0XPGxqvq7Z5nT9Qt23Vib6TJjuxugDd6et1aUuwFY-apnqPjbCxgMPCLVzMcCrB2CsZfTAam1uUXaVxoI5IXsvp6LZd3zkLWi1uY_CKoaTGWDiR0wlRE31UG1OJtaWZspaptrdQrUSTp971pW_6Mhsw_DWA0XM7LH4kc_K2s71dBd5O6rnEGpZX9R7DrdLSDGgK81RQkNdJNVemsLtbNtW5N1QWtvVAPtEtj7BQ3cgvQzs8vLtggHgQ-l7LaSC-JH62m-EmPu6xRMtVwGBz_IvmUHE1d3SrwYbfb4U6iAlL-3W8VAU0uMn21Ww700UlJCOi0ClsneWFY_zER6I-\\-\\7D1wh7EVSjzof5kT4luBz8bE_1r_r2v4nzxXUz_jbkSCEICxQE4mCzOkgGRIA2S1oFgqbjaQS2bGaZ821UoVaP85G5GqKO4-pys8Ecsng4Y1xpynsP_KoqQ8-6tiZTr6O2ePr-hG6PFtpPQro-0LpWHc4L0jS_-syxPA3E0AK_8b-a-hb3684Y-uXHH-mqQtygHSWuMN32hSCJRdaG6TmPWmMbZOEMtPa64G0icA8YF9qX9EHajHrXQXyg8OXlDwTggo1PVEso-JnddTF1i72LFRXjXOM4WXvWRE8xQt8lja7ULDzvJCl9V8xv3naZFi8HAKFGLGG9lfKYRTSj2ijKo64gBhUi2987GXTkVhq2Y-4x1CWj-0hNvf5qw_lDIjXlWNoVMMm8LnLAlvJFQhu14nUyC8Is00ZvA9dgA7weuvdJjQ3hfrZ-CjsXzWheE7I8ilVSlthGJecI-3GDfji1Z1ET0bY2sP67946dbezTWEYBubd9f1XiVzoZyM7YJFdvgIqa3PICWjxJi5fxPc5LTZx6u8eFimMn4fIJzkhSjog-tl-w-eBK9hDkV_mF4ZZaPbupH8fq8yMc_R79JHlrBoJ9stsiZi8lR_elz4BRI3hUmUM9Tl2ybbNYPICX2yeV-qy6XebqF5IhdGagjJ-NAPwh0q9W_LAnvYxpgFy6E2dtjKStk7qzkWohH_weJaU97Nx9QaUeRce26IszLRY5F-5jJnSjgSv1Ln0J3prv9Ud-xEQjjhLU4Hi6EdxF25BDjCgbpcUrBQvmVVbezYDn7_oV_XWzhMpo8Lob4vhf2zgdi0PidgKGz8ZY8wwma5uXedPOcgx3bQ7HwM-zdel-dVJnwuySMK4ymOC-rQ1JRnf5dktWWskWkL6nxwlvvOfDFKEa-09YmnsLlkcltqjrb5aCV4JHGCsK1DveqtZOPXoJWOXyrT-1aq98SK7KydfqtWzwUvdP9-3jF4xaCKR16LHoFvD&__tn__=%2Cg&paipv=0&eav=AfZ9CMUiCZXjVLUZpmKUXX7q2kT9PF6SdvkD0Jg_4LeUalab9QIalx8n1Iz9SFDNp1E'],"['Có thể là hình ảnh về 2 người, mọi người đang chơi bóng bầu dục và văn bản']",['https://scontent-sin6-2.xx.fbcdn.net/v/t39.30808-6/405902153_899186381576967_240586601898685544_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=TpWqqhvY10MAX8LZPts&_nc_ht=scontent-sin6-2.xx&oh=00_AfAIf4mVWFJ55owignVUG8DBMlIqpTG8kRpSI9rVVBbpFQ&oe=65666216'],"['Có thể là hình ảnh về 2 người, mọi người đang chơi bóng bầu dục và văn bản']",,,,,,,,,,,496,326,https://facebook.com/ESPN/posts/899186394910299,,"[{'link': '/OregonFootball?eav=AfZ_5cHRBD1XPZoA_7jtvODRc4KBqb5EP9DOQoCwlASTjKz6xkWUw_EjlxNiagbRe3c&refid=17&_ft_=encrypted_tracking_data.0AY9Rq9is64IWCNFa0wXohV-m-3k3xaA_fkn1IdLbieAOLo1HuyjLY1jpYDDq3fMeEqGvnDMXkf-av8qBkb7r_l2-4TQLFPZv2jMaqRXdLk93YLJsGgHHmUVYGvDMoCBenHNlSJfwJsADjqPymwMGTPUI9ZkaGbRkvLKcnfg5xzfcxBO0n4HhW_FtpmISs_d-VlRCffr_qgiCtYMtYVWIPlQrOtJy1gXw7IVchwLieK3b3ZOg-Hqyl1IgDFinigvwKafCtHhoKyeVwe38QsTfYn3cGrr3VkWfO1LzrPTLVpn6t5Pj1M_n7cNEdWybvOwEPcwjXBcw6cnXZvJ4h08q2txdCEzPGcIkIf90o4RngCWlVA0gJ-8Xa7QL60fJ_pnAyojWeintsludvfXq34dQMc7uf3t4DkrYq-LmpyqY4g43ME_FeKvnxiiqkVNesl86KMaYwTzYGRFMVxl-ncZZJVn_k9T9KuZwdmfK1fJK83DfIjWIhrj0RQi9iU-XK0dNZI9sXlqanVLI25-H7kXWlE6GFTSnV2ZVfAlJLsMEllzv7Cu-sN-sYHo5t3yGXbU79vVzPJDuNGTVUD8H0vvj6FTM5MrCCAFFaf2QggR91dHW3pSBbQTLMpPdtCMHDGSzttHP7Nojqx27CricLUBBDTyymaFGXATyy4yCySwBsPS8u1QwSwA65kEtMT_eFHa3hnj3NS_3OCjPKw5CM_15HGfTkB4U0hbsHdQihdcT6-8Z3tL500Ru8MjE1CD_2Za67zX9B7srkp3BGei0oNq-GzAJ_p_FuRkwuHjND5qqz-MXavknud8_d3TKH6Sf8aSqZ6Xcvgnrd4LEa5Z28QWIzn8x1gUHIUsAySRUJH9E45_NFZaAUWeaX2TbgSMzHIy4pkDUqyd35omTzrjiAcwesMNPZMwSAMieGgWco62a3K-ulbXNEq8eORjr-SA9ViwFxqYGgZ6mambN2rQxm5O1521KO2LCvPdXFCDM_I8ogn_wK3fdSbPnfUagtrpuzvcJKokqodBBlXUux-MRo2-ArXTnVSo7T_QtyiOFfcHb6tlyWvxoTKj-V1g2zMuS4wYmizTd2kf42l8OkRogol1SxtZqn_ZEeU8Q1np0ZlYziGpYo7Otw-9x_lTFMslMrl1BZWF3cjO7XMn8BR6iWyrlcNpNQGeAnJT6X5xMoUUcAcd21QrqaLDdenwguo-hcS9Kp1PHPVjsyDvgY_h5Ap0WROCzhQex-ME4xRapF2PJMH9vzUkLWDPLOf-ZQzCd4SGeQYGoADz26xMCfkT3HPQ92UMiQZTsrcFnIJElMrS0cC-09zEdJPROtxDDrQ19hIiveLrAaCl0SNOuAAYKBgjzlT2rLnIwlr-flvcdmSVHBChrqosckiAi8l_ng1PxHy47Uq-5h8WskMelo6ChFlLqnpbjqO9n082sslgcX0OlG3csGenN7pAzCv_jlA-JiSgMV386zYMIq78KyzlI1L8Y-yGzipHf4Khv7oZsi1VlkZvdeCh4fMuGXe4MdnxPf5sBCmBYt1Skc-50R9QthRDtsMaIMUEIDW3o3ggD0rKTIvUfEPHWi0jeZXR3akVCqKC9s-og-xSYKfFvmHcosQkH8QDMOv9ZoFjJ8E4jVOkONR_NM0Fy9xgXLDn0YH5qiToQtP4gqma-p7p8IS5CHSCF9acTXLAx0VwjuHVzZKRm3ydw35eG9JOeb7UV0HXL_w&__tn__=%2As-R&paipv=0', 'text': 'Oregon Football'}, {'link': '/story.php?story_fbid=pfbid034GjmmExEZitBC2bZoxyMRkxSEkcmcJm9Mhk83AcLMTJLYNjx2YgQAzJLo3uQcvUgl&id=100044568393679&eav=AfbQqYE1H6Wah6Q1d1C6DsvCGVtQXxIhJByZYRQbXxArdBubgREmOLEKsZHub9NemGg&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY9Rq9is64IWCNFa0wXohV-m-3k3xaA_fkn1IdLbieAOLo1HuyjLY1jpYDDq3fMeEqGvnDMXkf-av8qBkb7r_l2-4TQLFPZv2jMaqRXdLk93YLJsGgHHmUVYGvDMoCBenHNlSJfwJsADjqPymwMGTPUI9ZkaGbRkvLKcnfg5xzfcxBO0n4HhW_FtpmISs_d-VlRCffr_qgiCtYMtYVWIPlQrOtJy1gXw7IVchwLieK3b3ZOg-Hqyl1IgDFinigvwKafCtHhoKyeVwe38QsTfYn3cGrr3VkWfO1LzrPTLVpn6t5Pj1M_n7cNEdWybvOwEPcwjXBcw6cnXZvJ4h08q2txdCEzPGcIkIf90o4RngCWlVA0gJ-8Xa7QL60fJ_pnAyojWeintsludvfXq34dQMc7uf3t4DkrYq-LmpyqY4g43ME_FeKvnxiiqkVNesl86KMaYwTzYGRFMVxl-ncZZJVn_k9T9KuZwdmfK1fJK83DfIjWIhrj0RQi9iU-XK0dNZI9sXlqanVLI25-H7kXWlE6GFTSnV2ZVfAlJLsMEllzv7Cu-sN-sYHo5t3yGXbU79vVzPJDuNGTVUD8H0vvj6FTM5MrCCAFFaf2QggR91dHW3pSBbQTLMpPdtCMHDGSzttHP7Nojqx27CricLUBBDTyymaFGXATyy4yCySwBsPS8u1QwSwA65kEtMT_eFHa3hnj3NS_3OCjPKw5CM_15HGfTkB4U0hbsHdQihdcT6-8Z3tL500Ru8MjE1CD_2Za67zX9B7srkp3BGei0oNq-GzAJ_p_FuRkwuHjND5qqz-MXavknud8_d3TKH6Sf8aSqZ6Xcvgnrd4LEa5Z28QWIzn8x1gUHIUsAySRUJH9E45_NFZaAUWeaX2TbgSMzHIy4pkDUqyd35omTzrjiAcwesMNPZMwSAMieGgWco62a3K-ulbXNEq8eORjr-SA9ViwFxqYGgZ6mambN2rQxm5O1521KO2LCvPdXFCDM_I8ogn_wK3fdSbPnfUagtrpuzvcJKokqodBBlXUux-MRo2-ArXTnVSo7T_QtyiOFfcHb6tlyWvxoTKj-V1g2zMuS4wYmizTd2kf42l8OkRogol1SxtZqn_ZEeU8Q1np0ZlYziGpYo7Otw-9x_lTFMslMrl1BZWF3cjO7XMn8BR6iWyrlcNpNQGeAnJT6X5xMoUUcAcd21QrqaLDdenwguo-hcS9Kp1PHPVjsyDvgY_h5Ap0WROCzhQex-ME4xRapF2PJMH9vzUkLWDPLOf-ZQzCd4SGeQYGoADz26xMCfkT3HPQ92UMiQZTsrcFnIJElMrS0cC-09zEdJPROtxDDrQ19hIiveLrAaCl0SNOuAAYKBgjzlT2rLnIwlr-flvcdmSVHBChrqosckiAi8l_ng1PxHy47Uq-5h8WskMelo6ChFlLqnpbjqO9n082sslgcX0OlG3csGenN7pAzCv_jlA-JiSgMV386zYMIq78KyzlI1L8Y-yGzipHf4Khv7oZsi1VlkZvdeCh4fMuGXe4MdnxPf5sBCmBYt1Skc-50R9QthRDtsMaIMUEIDW3o3ggD0rKTIvUfEPHWi0jeZXR3akVCqKC9s-og-xSYKfFvmHcosQkH8QDMOv9ZoFjJ8E4jVOkONR_NM0Fy9xgXLDn0YH5qiToQtP4gqma-p7p8IS5CHSCF9acTXLAx0VwjuHVzZKRm3ydw35eG9JOeb7UV0HXL_w&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://m.facebook.com/photo.php?fbid=899186384910300&id=100044568393679&set=a.820203389475267&eav=AfaMgVUeAzPJmGNOJyoXixczvhJunOW8lxh64iTIJVzTmYtuHIlYCryRS6hTOi6Cxn8&paipv=0&source=48&refid=17&_ft_=encrypted_tracking_data.0AY9Rq9is64IWCNFa0wXohV-m-3k3xaA_fkn1IdLbieAOLo1HuyjLY1jpYDDq3fMeEqGvnDMXkf-av8qBkb7r_l2-4TQLFPZv2jMaqRXdLk93YLJsGgHHmUVYGvDMoCBenHNlSJfwJsADjqPymwMGTPUI9ZkaGbRkvLKcnfg5xzfcxBO0n4HhW_FtpmISs_d-VlRCffr_qgiCtYMtYVWIPlQrOtJy1gXw7IVchwLieK3b3ZOg-Hqyl1IgDFinigvwKafCtHhoKyeVwe38QsTfYn3cGrr3VkWfO1LzrPTLVpn6t5Pj1M_n7cNEdWybvOwEPcwjXBcw6cnXZvJ4h08q2txdCEzPGcIkIf90o4RngCWlVA0gJ-8Xa7QL60fJ_pnAyojWeintsludvfXq34dQMc7uf3t4DkrYq-LmpyqY4g43ME_FeKvnxiiqkVNesl86KMaYwTzYGRFMVxl-ncZZJVn_k9T9KuZwdmfK1fJK83DfIjWIhrj0RQi9iU-XK0dNZI9sXlqanVLI25-H7kXWlE6GFTSnV2ZVfAlJLsMEllzv7Cu-sN-sYHo5t3yGXbU79vVzPJDuNGTVUD8H0vvj6FTM5MrCCAFFaf2QggR91dHW3pSBbQTLMpPdtCMHDGSzttHP7Nojqx27CricLUBBDTyymaFGXATyy4yCySwBsPS8u1QwSwA65kEtMT_eFHa3hnj3NS_3OCjPKw5CM_15HGfTkB4U0hbsHdQihdcT6-8Z3tL500Ru8MjE1CD_2Za67zX9B7srkp3BGei0oNq-GzAJ_p_FuRkwuHjND5qqz-MXavknud8_d3TKH6Sf8aSqZ6Xcvgnrd4LEa5Z28QWIzn8x1gUHIUsAySRUJH9E45_NFZaAUWeaX2TbgSMzHIy4pkDUqyd35omTzrjiAcwesMNPZMwSAMieGgWco62a3K-ulbXNEq8eORjr-SA9ViwFxqYGgZ6mambN2rQxm5O1521KO2LCvPdXFCDM_I8ogn_wK3fdSbPnfUagtrpuzvcJKokqodBBlXUux-MRo2-ArXTnVSo7T_QtyiOFfcHb6tlyWvxoTKj-V1g2zMuS4wYmizTd2kf42l8OkRogol1SxtZqn_ZEeU8Q1np0ZlYziGpYo7Otw-9x_lTFMslMrl1BZWF3cjO7XMn8BR6iWyrlcNpNQGeAnJT6X5xMoUUcAcd21QrqaLDdenwguo-hcS9Kp1PHPVjsyDvgY_h5Ap0WROCzhQex-ME4xRapF2PJMH9vzUkLWDPLOf-ZQzCd4SGeQYGoADz26xMCfkT3HPQ92UMiQZTsrcFnIJElMrS0cC-09zEdJPROtxDDrQ19hIiveLrAaCl0SNOuAAYKBgjzlT2rLnIwlr-flvcdmSVHBChrqosckiAi8l_ng1PxHy47Uq-5h8WskMelo6ChFlLqnpbjqO9n082sslgcX0OlG3csGenN7pAzCv_jlA-JiSgMV386zYMIq78KyzlI1L8Y-yGzipHf4Khv7oZsi1VlkZvdeCh4fMuGXe4MdnxPf5sBCmBYt1Skc-50R9QthRDtsMaIMUEIDW3o3ggD0rKTIvUfEPHWi0jeZXR3akVCqKC9s-og-xSYKfFvmHcosQkH8QDMOv9ZoFjJ8E4jVOkONR_NM0Fy9xgXLDn0YH5qiToQtP4gqma-p7p8IS5CHSCF9acTXLAx0VwjuHVzZKRm3ydw35eG9JOeb7UV0HXL_w&__tn__=EH-R', 'text': ''}]",100044568393679,ESPN,https://facebook.com/ESPN?lst=61553833470670%3A100044568393679%3A1700903135&eav=AfbFogRlxAfrPRfbFNXgh75lYt051JOWkoTgYRDqntT-xQLadMF1pdV1YBxBzPi-zZQ&refid=17&_ft_=encrypted_tracking_data.0AY9Rq9is64IWCNFa0wXohV-m-3k3xaA_fkn1IdLbieAOLo1HuyjLY1jpYDDq3fMeEqGvnDMXkf-av8qBkb7r_l2-4TQLFPZv2jMaqRXdLk93YLJsGgHHmUVYGvDMoCBenHNlSJfwJsADjqPymwMGTPUI9ZkaGbRkvLKcnfg5xzfcxBO0n4HhW_FtpmISs_d-VlRCffr_qgiCtYMtYVWIPlQrOtJy1gXw7IVchwLieK3b3ZOg-Hqyl1IgDFinigvwKafCtHhoKyeVwe38QsTfYn3cGrr3VkWfO1LzrPTLVpn6t5Pj1M_n7cNEdWybvOwEPcwjXBcw6cnXZvJ4h08q2txdCEzPGcIkIf90o4RngCWlVA0gJ-8Xa7QL60fJ_pnAyojWeintsludvfXq34dQMc7uf3t4DkrYq-LmpyqY4g43ME_FeKvnxiiqkVNesl86KMaYwTzYGRFMVxl-ncZZJVn_k9T9KuZwdmfK1fJK83DfIjWIhrj0RQi9iU-XK0dNZI9sXlqanVLI25-H7kXWlE6GFTSnV2ZVfAlJLsMEllzv7Cu-sN-sYHo5t3yGXbU79vVzPJDuNGTVUD8H0vvj6FTM5MrCCAFFaf2QggR91dHW3pSBbQTLMpPdtCMHDGSzttHP7Nojqx27CricLUBBDTyymaFGXATyy4yCySwBsPS8u1QwSwA65kEtMT_eFHa3hnj3NS_3OCjPKw5CM_15HGfTkB4U0hbsHdQihdcT6-8Z3tL500Ru8MjE1CD_2Za67zX9B7srkp3BGei0oNq-GzAJ_p_FuRkwuHjND5qqz-MXavknud8_d3TKH6Sf8aSqZ6Xcvgnrd4LEa5Z28QWIzn8x1gUHIUsAySRUJH9E45_NFZaAUWeaX2TbgSMzHIy4pkDUqyd35omTzrjiAcwesMNPZMwSAMieGgWco62a3K-ulbXNEq8eORjr-SA9ViwFxqYGgZ6mambN2rQxm5O1521KO2LCvPdXFCDM_I8ogn_wK3fdSbPnfUagtrpuzvcJKokqodBBlXUux-MRo2-ArXTnVSo7T_QtyiOFfcHb6tlyWvxoTKj-V1g2zMuS4wYmizTd2kf42l8OkRogol1SxtZqn_ZEeU8Q1np0ZlYziGpYo7Otw-9x_lTFMslMrl1BZWF3cjO7XMn8BR6iWyrlcNpNQGeAnJT6X5xMoUUcAcd21QrqaLDdenwguo-hcS9Kp1PHPVjsyDvgY_h5Ap0WROCzhQex-ME4xRapF2PJMH9vzUkLWDPLOf-ZQzCd4SGeQYGoADz26xMCfkT3HPQ92UMiQZTsrcFnIJElMrS0cC-09zEdJPROtxDDrQ19hIiveLrAaCl0SNOuAAYKBgjzlT2rLnIwlr-flvcdmSVHBChrqosckiAi8l_ng1PxHy47Uq-5h8WskMelo6ChFlLqnpbjqO9n082sslgcX0OlG3csGenN7pAzCv_jlA-JiSgMV386zYMIq78KyzlI1L8Y-yGzipHf4Khv7oZsi1VlkZvdeCh4fMuGXe4MdnxPf5sBCmBYt1Skc-50R9QthRDtsMaIMUEIDW3o3ggD0rKTIvUfEPHWi0jeZXR3akVCqKC9s-og-xSYKfFvmHcosQkH8QDMOv9ZoFjJ8E4jVOkONR_NM0Fy9xgXLDn0YH5qiToQtP4gqma-p7p8IS5CHSCF9acTXLAx0VwjuHVzZKRm3ydw35eG9JOeb7UV0HXL_w&__tn__=C-R&paipv=0,False,,,,,,,True,,[],https://www.facebook.com/ESPN/posts/899186394910299,"{'thích': 1430, 'yêu thích': 286, 'haha': 23, 'wow': 24, 'thương thương': 9, 'phẫn nộ': 2}",1774,,104266592953439,,899186384910300,['899186384910300'],False,2023-11-25 09:05:43.335205
